,0,1,2
2145,289393,고양 식사5단지점,"경기 고양시 일산동구 위시티1로 7 (식사동, 위시티블루밍5단지아파트)"
2146,289394,고양 스마트해법한류초점,경기 고양시 일산동구 연리지로 51
2147,289395,고양 스마트해법지축초점,경기 고양시 덕양구 오부자1길 20 (지축동)
2148,289396,고양 스마트해법샘터학원,"경기 고양시 덕양구 충장로123번길 19 (행신동, 효경빌딩)"
2149,289397,고양 스마트해법 덕은한강꿈꾸는교실점,경기 고양시 덕양구 대덕산로 20 (덕은동)
2150,289398,고양 스마트해법 DMC리버포레자이,경기 고양시 덕양구 대덕산로 21 (덕은동)
2151,289399,고양 센트럴 아이파크1점,"경기 고양시 일산동구 중산로 70 (중산동, 일산센트럴아이파크)"
2152,289400,고양 성사캠퍼스점,경기 고양시 덕양구 호국로 851
2153,289401,고양 서정5단지점,"경기 고양시 덕양구 충경로 156 (행신동, 서정마을5단지아파트)"
2154,289402,고양 생각하는 수학점,경기 고양시 일산동구 강촌로 24 (백석동)
2155,289403,고양 삼송초교점,"경기 고양시 덕양구 세솔로 149 (원흥동, 삼송마을엘에이치16단지)"
2156,289404,고양 삼송신원점,"경기 고양시 덕양구 권율대로 889 (신원동, 파스텔 시티 2)"
2157,289405,고양 삼송리슈빌점,"경기 고양시 덕양구 동세로 125 (원흥동, 삼송마을 15단지 계룡리슈빌)"
2158,289406,고양 빠져드는해법수학점,"경기 고양시 일산동구 태극로 11 (장항동, 일산 한류월드 유보라 더 스마트)"
2159,289407,고양 별빛9단지점,"경기 고양시 덕양구 화신로 319 (화정동, 문정빌딩)"
2160,289408,고양 백석흰돌3단지점,"경기 고양시 일산동구 백석로 26 (백석동, 흰돌마을3단지아파트)"
2161,289409,고양 백마5단지점,"경기 고양시 일산동구 경의로 333 (마두동, 백마마을5단지아파트)"
2162,289410,고양 로켓수학점,경기 고양시 일산서구 하이파크1로 77 (덕이동)
2163,289411,고양 대화교실점,"경기 고양시 일산서구 대화2로 102 (대화동, 대화타운)"
2164,289412,고양 고양초교점,"경기 고양시 덕양구 읍내로 25 (고양동, 우방유쉘아파트)"
2165,289413,고양 강촌3단지점,"경기 고양시 일산동구 강송로 153 (마두동, 강촌마을3단지아파트)"
2166,289414,고양 강선마을2단지,"경기 고양시 일산서구 강선로 116 (주엽동, 강선마을2단지아파트)"
2167,289415,고양 가좌3단지점,"경기 고양시 일산서구 가좌2로 53 (가좌동, 가좌마을3단지아파트)"
2168,289416,고양 e해법수학창릉초점,경기 고양시 덕양구 덕수천2로 150 (동산동)
2169,289417,고양 e해법수학 풍산초교점,경기 고양시 일산동구 숲속마을로 49-28 (풍동)
2170,289418,고령 다산점,경북 고령군 다산면 상곡2길 3 (상곡리)
2171,289419,경주 황성지금공부학원점,경북 경주시 용담로104번길 29-2 (황성동)
2172,289420,경주 황남초교실점,경북 경주시 용황구획4길 39 (용강동)
2173,289421,경주 현곡점,경북 경주시 현곡면 용담로 548-12
2174,289422,경주 충효1호점,"경북 경주시 충효1길 22-10 (충효동, 삼정그린뷰경주본가아파트)"
2175,289423,경주 지금공부학원,경북 경주시 안강읍 산대리 2396-6
2176,289424,경주 유림학원점,경북 경주시 용담로92번길 42-1 (황성동)
2177,289425,경주 외동점,"경북 경주시 외동읍 외남로 1737-15 (입실리, 경주 외동 미소지움 아파트)"
2178,289426,경주 동천지금공부점,경북 경주시 백률로57번길 19 (동천동)
2179,289427,경주 동천1호,경북 경주시 탈해로 20-3 (동천동)
2180,289428,경주 금장점,경북 경주시 현곡면 안현로 38 (금장리)
2181,289429,경주 경주초점,경북 경주시 황성로 25 (황성동)
2182,289430,경주 건천청림학원점,경북 경주시 건천읍 단석로 2037-2 (건천리)
2183,289431,경산더샵 해법수학점,경북 경산시 중산동 635-1
2184,289432,경산 하양금락3점,경북 경산시 하양읍 대학로305길 22 (금락리)
2185,289433,경산 팰리스 부영2단지점,"경북 경산시 삼성현로91길 10 (사동, 팰리스부영2단지)"
2186,289434,경산 코오롱점,"경북 경산시 정평길 30 (정평동, 정평역하늘채 RIVER PARK)"
2187,289435,경산 정평해법수학,경북 경산시 대학로12길 29 (정평동)
2188,289436,경산 삼주해법수학점,"경북 경산시 진량읍 봉황길 72 (북리, 경산4차삼주봉황타운)"
2189,289437,경산 사동점,경북 경산시 사동 662-1
2190,289438,경산 백천월드2점,"경북 경산시 경청로221길 10 (백천동, 경산백천월드메르디앙 상가동)"
2191,289439,경산 동부2점,"경북 경산시 원효로26길 31-2 (계양동, 성조하이빌)"
2192,289440,경북 청송해법수학점,경북 청송군 청송읍 월막6길 3 (월막리)
2193,289441,경북 성주점,경북 성주군 성주읍 성주읍2길 26-1 (경산리)
2194,289442,경북 석적대교점,경북 칠곡군 석적읍 석적로 933-11 (남율리)
2195,289443,경북 군위교실점,경북 군위군 군위읍 동서7길 12-2
2196,289444,경북 고령점,경북 고령군 대가야읍 쾌빈3길 18 (쾌빈리)
2197,289445,경남 의령점,경남 의령군 의령읍 중동리 390-8
2198,289446,경남 의령부림점,경남 의령군 부림면 한지32길 1 (신반리)
2199,289447,경남 산청점,경남 산청군 산청읍 산청리 280-6
2200,289448,경남 남해점,경남 남해군 남해읍 화전로 75-3
2201,289449,경남 남지점,경남 창녕군 남지읍 낙동로 446 (남지리)
2202,289450,경남 고성캠퍼스점,경남 고성군 고성읍 남포로 141 (서외리)
2203,289451,경남 고성대초점,경남 고성군 고성읍 동외로151번길 57 (성내리)
2204,289452,경남 거창점,경남 거창군 거창읍 거열로4길 123 (가지리)
2205,289453,거제 중앙초점,"경남 거제시 중곡2로 89-1 (고현동, 거제2차덕산베스트타운)"
2206,289454,거제 장평유진점,경남 거제시 장평2로 22 (장평동)
2207,289455,거제 옥포하이엔드점,경남 거제시 옥포중앙로 76 (옥포동)
2208,289456,거제 옥포e편한점,"경남 거제시 성산로 33 (옥포동, e편한세상 옥포아파트 1단지)"
2209,289457,거제 아주점,경남 거제시 아주2로 111-1 (아주동)
2210,289458,거제 아주덕산1차점,"경남 거제시 아주로 100-10 (아주동, 거제덕산아내프리미엄)"
2211,289459,거제 아주대동다숲2차점,"경남 거제시 아주2로2길 13 (아주동, 대동 다숲 아파트 2단지)"
2212,289460,거제 신현고려1차점,"경남 거제시 서문로1길 20 (고현동, 고려아파트)"
2213,289461,거제 수월자이점,"경남 거제시 해명로 52 (수월동, 거제자이)"
2214,289462,거제 삼룡초점,"경남 거제시 거제중앙로 1537 (문동동, 대풍빌)"
2215,289463,거제 덕산베스트타운점,"경남 거제시 상동1길 15-9 (상동동, 덕산3차베스트타운)"
2216,289464,거제 덕산5차점,"경남 거제시 옥포로 315 (옥포동, 옥포5차덕산타운)"
2217,289465,거제 대동다숲점,"경남 거제시 상동7길 30 (상동동, 대동 다숲아파트)"
2218,289466,개봉초해법학원,서울 구로구 구로동 1263
2219,289467,강원 횡성초교점,강원 횡성군 횡성읍 교항리 54-3
2220,289468,강원 횡성성북교실,강원 횡성군 횡성읍 읍마북로 6 (읍상리)
2221,289469,강원 홍천점,강원 홍천군 홍천읍 학명루길1길 7 (희망리)
2222,289470,강원 한솔초교점,강원 강릉시 하평4길 35-1 (포남동)
2223,289471,강원 평창중앙점,강원 평창군 평창읍 백오로 116 (하리)
2224,289472,강원 이도주공점,"강원 동해시 이원길 180-2 (이도동, 이도주공아파트)"
2225,289473,강원 영월점,강원 영월군 영월읍 하송안길 116 (영흥리)
2226,289474,강원 신철원점,"강원 철원군 갈말읍 명성로149번길 10 (지포리, 금강산타운)"
2227,289475,강원 동해평릉점,"강원 동해시 하평로 72 (평릉동, 수디자인빌딩)"
2228,289476,강서 힐스테이트점,"서울 강서구 우현로 67 (화곡동, 강서힐스테이트)"
2229,289477,강서 화곡우장산아이파크점,"서울 강서구 강서로 266 (화곡동, 우장산아이파크이편한세상아파트)"
2230,289478,강서 스마트해법학원방화동점,서울 강서구 방화동 571-49
2231,289479,강서 스마트해법염동초점,"서울 강서구 양천로71길 8 (염창동, 대영빌딩)"
2232,289480,강서 스마트해법염경초점,서울 강서구 염창동 66-9
2233,289481,강서 스마트해법어썸에듀학원,서울 강서구 개화동로23길 94
2234,289482,강서 스마트해법수학염동초점,서울 강서구 양천로73가길 19
2235,289483,강서 스마트해법수명산점,서울 강서구 내발산동 750-1
2236,289484,강서 스마트해법백석초점,서울 강서구 공항대로55길 17 (등촌동)
2237,289485,강서 스마트해법발산초점,"서울 강서구 강서로45나길 60 (내발산동, 광남아파트)"
2238,289486,강서 스마트해법갈산초점,서울 양천구 목동남로4길 51
2239,289487,강서 방화엘리트학원점,"서울 강서구 양천로24길 78 (방화동, 백호빌딩)"
2240,289488,강서 내발산점,"서울 강서구 우장산로 24 (내발산동, 우진빌딩)"
2241,289489,강서 공진초교연학원점,"서울 강서구 공항대로 140 (마곡동, 마곡엠밸리12단지)"
2242,289490,강북 인수초교점,"서울 강북구 인수봉로 276 (수유동, 인덕빌딩)"
2243,289491,강북 인수엘리트해법수학점,서울 강북구 인수봉로77길 20 (수유동)
2244,289492,강북 수유벽산점,서울 강북구 수유동 186-11
2245,289493,강북 번동꿈의숲해법수학점,서울특별시 강북구 월계로37길 43
2246,289494,강북 백운초교점,서울 강북구 우이동 100-8
2247,289495,강북 미아송천초해법수학점,서울 강북구 미아동 637-51
2248,289496,강북 미아벽산점,"서울 강북구 솔샘로 167 (미아동, 벽산라이브파크)"
2249,289497,강북 도봉의정부양주지사,"경기 의정부시 부용로 105 (금오동, 프레티넘프라자2)"
2250,289498,강북 SK북한산해법수학,"서울 강북구 삼양로19길 157 (미아동, 에스케이북한산시티아파트)"
2251,289499,강동 프라이어팰리스점,"서울 강동구 고덕로 130 (암사동, 프라이어팰리스)"
2252,289500,강동 투플러스학원점,서울 강동구 천호동 293-14
2253,289501,강동 좋은수학학원점,"서울 강동구 양재대로 1592 (명일동, 인터하우스)"
2254,289502,강동 암사롯데교실점,"서울 강동구 고덕로 133 (암사동, 강동롯데캐슬퍼스트아파트)"
2255,289503,강동 성일초교점,서울 강동구 성내동 543-1
2256,289504,강동 성내1동삼성점,"서울 강동구 풍성로 136 (성내동, 성내동삼성아파트)"
2257,289505,강동 명일솔베뉴점,"서울 강동구 양재대로 1650 (명일동, 래미안 솔베뉴)"
2258,289506,강동 둔촌글로벌학원점,서울 강동구 둔촌동 148-2
2259,289507,강동 고래힐점,"서울 강동구 아리수로50길 50 (고덕동, 래미안힐스테이트고덕)"
2260,289508,강동 고덕연세아카데미,서울 강동구 상일로 55
2261,289509,강동 고덕아카데미점,"서울 강동구 양재대로 1708 (고덕동, 아남아파트)"
2262,289510,강동 고덕아이파크점,서울 강동구 고덕동 535-7
2263,289511,강동 고덕베네루체점,서울 강동구 상일동 188
2264,289512,강동 고덕그라시움1호점,"서울 강동구 고덕로 333 (고덕동, 고덕그라시움)"
2265,289513,강동 강일연세학원점,"서울 강동구 아리수로93나길 26 (강일동, 성산타워)"
2266,289514,강동 강일 스마트플레이스점,서울 강동구 아리수로93나길 80
2267,289515,강남 포이점,서울 강남구 개포로22길 94
2268,289516,강남 자곡래미안학습관,"서울 강남구 자곡로 101 (자곡동, 래미안 강남힐즈)"
2269,289517,강남 일원청솔 학습관,"서울 강남구 광평로10길 50 (일원동, 청솔빌리지)"
2270,289518,강남 일원에이치에듀센터점,"서울 강남구 광평로19길 10 (수서동, 까치마을아파트)"
2271,289519,강남 일원상록학습관,"서울 강남구 광평로10길 15 (일원동, 상록수아파트)"
2272,289520,강남 일원대청점,"서울 강남구 개포로109길 9 (개포동, 대치아파트)"
2273,289521,강남 역삼해법수학학원,"서울 강남구 언주로 314 (역삼동, 강남프라자)"
2274,289522,강남 역삼개나리 학습관,"서울 강남구 역삼로 306 (역삼동, 개나리 래미안)"
2275,289523,강남 언북연세아카데미점,서울 강남구 삼성로135길 41 (청담동)
2276,289524,강남 스마트플레이스 직영,"서울 강남구 영동대로 22 (일원동, 디에이치 자이 개포)"
2277,289525,강남 스마트대치해법수학점,서울 강남구 삼성로57길 5 (대치동)
2278,289526,강남 세명학습관점,서울 강남구 자곡로3길 21
2279,289527,강남 삼성아카데미점,서울 강남구 삼성동 7-3
2280,289528,강남 매쓰점프점,서울 강남구 헌릉로570길 30
2281,289529,강남 래미안포레교실,"서울 강남구 밤고개로21길 25 (자곡동, 래미안포레아파트)"
2282,289530,강남 도성해법학습관,"서울 강남구 역삼로 315-1 (역삼동, 개나리SK뷰)"
2283,289531,강남 도곡언주해법수학,서울 강남구 도곡동 903-9
2284,289532,강남 데시앙포레학습관,"서울 강남구 광평로34길 55 (수서동, 강남데시앙포레아파트)"
2285,289533,강남 논현아카데미점,서울 강남구 논현동 167-17
2286,289534,강남 구룡스마트플레이스점,"서울 강남구 개포로 265 (개포동, 개포동 메디시스빌딩)"
2287,289535,강남 개포주공5단지교실,"서울 강남구 삼성로4길 17 (개포동, 주공아파트)"
2288,289536,강남 개포스마트스퀘어점,"서울 강남구 선릉로 8 (개포동, 래미안블레스티지)"
